"key","riskFactor.kcd","disease.kcd","pValue","RR","age","sex"
"N76 (interacts with) N11","N76","N11",1.38008785632463e-05,4.60467365028203,16,2
"N76 (interacts with) N70","N76","N70",5.42587645093056e-06,4.3154617253949,14,2
"N76 (interacts with) N71","N76","N71",6.27553611411989e-09,4.22932804900018,15,2
"N76 (interacts with) N72","N76","N72",1.08977971692276e-08,5.56391723356009,16,2
"N76 (interacts with) N86","N76","N86",1.97652160985481e-13,4.65682061102699,14,2
"N76 (interacts with) N87","N76","N87",9.15189266580359e-08,6.005859375,15,2
"N76 (interacts with) N91","N76","N91",1.55416111190709e-05,4.50206726319037,12,2
"N76 (interacts with) N94","N76","N94",2.1793995236631e-09,5.18952795804072,13,2
"N76 (interacts with) R17","N76","R17",1.08433627222084e-06,5.59431952662722,1,2
"N77 (interacts with) A54","N77","A54",4.22758600029289e-16,10.5900099568536,4,2
"N77 (interacts with) D25","N77","D25",1.04733599054715e-05,4.31925562160765,13,2
"N77 (interacts with) L89","N77","L89",3.91128686262492e-07,5.63369553041335,8,2
"N77 (interacts with) N92","N77","N92",1.21629919640657e-05,4.55325735190657,11,2
"N77 (interacts with) O34","N77","O34",1.53726861054053e-06,4.52946985446985,4,2
"N77 (interacts with) O92","N77","O92",1.39664615992083e-05,4.23386185529433,4,2
"N83 (interacts with) H72","N83","H72",3.24181669912429e-13,7.40519323671498,5,2
"N83 (interacts with) N97","N83","N97",3.00883906984595e-06,4.60058580417758,9,2
"N84 (interacts with) A63","N84","A63",2.02858103013248e-09,6.12316325777154,5,2
"N84 (interacts with) H33","N84","H33",1.18107047999248e-07,4.92120075046904,8,2
"N85 (interacts with) E28","N85","E28",1.05826365862092e-10,4.32750438084112,8,2
"N86 (interacts with) A54","N86","A54",5.36724298704288e-09,4.20735622255812,5,2
"N86 (interacts with) N61","N86","N61",3.60504480606386e-06,4.5562218302959,4,2
"N86 (interacts with) N93","N86","N93",1.79385572567799e-08,5.05115151515152,13,2
"N86 (interacts with) Z30","N86","Z30",1.89421193053042e-11,4.20172550220793,4,2
"N87 (interacts with) A53","N87","A53",1.05999614123814e-05,4.47331180011814,7,2
"N87 (interacts with) R94","N87","R94",2.27395799441813e-08,4.42240627724499,14,2
"N87 (interacts with) T31","N87","T31",1.40240723340113e-06,4.19192524260213,11,2
"N91 (interacts with) F10","N91","F10",5.26235058169736e-08,4.48429771908763,4,2
"N91 (interacts with) H72","N91","H72",2.06081570797913e-08,5.05246478873239,4,2
"N91 (interacts with) N95","N91","N95",1.88992915857321e-06,4.84481789568345,4,2
"N91 (interacts with) O42","N91","O42",3.98076000722663e-07,4.21014147592904,8,2
"N91 (interacts with) S09","N91","S09",1.79845404994727e-07,4.19141958670261,4,2
"N93 (interacts with) J05","N93","J05",1.6506002866973e-06,4.30700231481481,13,2
"N93 (interacts with) L81","N93","L81",1.02377374084069e-05,4.50520861445458,13,2
"N93 (interacts with) N91","N93","N91",8.28904044259353e-09,5.26524637877352,11,2
"N94 (interacts with) K14","N94","K14",7.46364646586654e-08,4.25545722713864,4,2
"N94 (interacts with) M53","N94","M53",4.35963524356139e-07,4.4707100591716,3,2
"N94 (interacts with) S42","N94","S42",4.29905871397662e-06,4.61420118343195,6,2
"N95 (interacts with) A59","N95","A59",1.87750791693245e-06,6.31616982836495,16,2
"N95 (interacts with) D68","N95","D68",6.57650535196866e-07,5.44721465936554,7,2
"N95 (interacts with) E04","N95","E04",2.39759201897888e-06,5.16642593484192,17,2
"N95 (interacts with) E28","N95","E28",1.99476835839746e-10,6.33562844851772,12,2
"N95 (interacts with) N32","N95","N32",3.05685146228881e-07,6.06403013182674,17,2
"N95 (interacts with) N76","N95","N76",4.92263889172419e-06,4.17078260869565,17,2
"N95 (interacts with) N91","N95","N91",2.58538553715214e-05,4.15455725858808,12,2
"N97 (interacts with) A53","N97","A53",2.96989462429822e-11,5.8428144187177,8,2
"N97 (interacts with) E28","N97","E28",6.08162337406629e-51,4.70673707699372,7,2
"N97 (interacts with) O20","N97","O20",2.34225975982194e-80,4.11940207048529,7,2
"N97 (interacts with) O24","N97","O24",5.78958603641286e-53,4.03243488362852,7,2
"N97 (interacts with) O26","N97","O26",2.33733343658707e-13,10.7051699793635,8,2
"N97 (interacts with) O34","N97","O34",1.15892701224023e-22,10.4957333333333,8,2
"N97 (interacts with) O42","N97","O42",5.69341546265009e-61,4.57846834158678,7,2
"N97 (interacts with) O80","N97","O80",9.73208761274461e-12,6.1096018735363,8,2
"N97 (interacts with) O82","N97","O82",7.52784809926965e-83,12.5977834191289,8,2
"N97 (interacts with) O86","N97","O86",9.80678351531151e-09,6.06751445086705,8,2
"N97 (interacts with) O92","N97","O92",1.82417274882977e-06,5.26246600937557,8,2
"N97 (interacts with) O99","N97","O99",3.83633153456018e-23,7.85490758860622,8,2
"N97 (interacts with) P59","N97","P59",1.51807516705454e-08,4.13783339364735,6,2
"N97 (interacts with) Z32","N97","Z32",4.19800040304729e-07,4.15914744958272,8,2
"N97 (interacts with) Z34","N97","Z34",2.45628360783682e-87,8.12847876991939,8,2
"N97 (interacts with) Z39","N97","Z39",2.06099877288215e-12,5.71265506429772,8,2
"O20 (interacts with) E22","O20","E22",3.68247823423428e-06,4.08985411140584,8,2
"O20 (interacts with) N10","O20","N10",5.54661282223381e-11,6.20797598627787,4,2
"O20 (interacts with) N39","O20","N39",1.63663716253105e-07,4.23635629610599,4,2
"O20 (interacts with) O26","O20","O26",1.39212771940272e-12,12.5297425742574,8,2
"O20 (interacts with) O34","O20","O34",4.86266461373659e-44,20.2305327868852,8,2
"O20 (interacts with) O42","O20","O42",2.67501077434964e-11,10.6011924700208,8,2
"O20 (interacts with) O82","O20","O82",2.22690216433487e-52,12.3239272588421,8,2
"O20 (interacts with) O86","O20","O86",1.2948273920874e-19,12.4288307915759,8,2
"O20 (interacts with) O99","O20","O99",1.19557683632041e-31,11.6215672602446,8,2
"O20 (interacts with) P59","O20","P59",2.88087140473234e-10,7.60644608698411,7,2
"O20 (interacts with) Z34","O20","Z34",4.39153664894551e-17,6.46228710462287,8,2
"O20 (interacts with) Z39","O20","Z39",1.55960610152327e-21,9.74245595674167,8,2
"O23 (interacts with) O82","O23","O82",1.6269214244384e-25,17.9432721293505,8,2
"O24 (interacts with) E13","O24","E13",2.00816533651218e-05,4.39789340636191,6,2
"O24 (interacts with) G63","O24","G63",1.01823935131915e-07,4.3152557319224,6,2
"O24 (interacts with) H36","O24","H36",4.76093933589281e-06,4.14639464619168,8,2
"O24 (interacts with) O82","O24","O82",3.37746253333992e-16,12.011520815633,8,2
"O26 (interacts with) O82","O26","O82",7.93538134540014e-09,6.81013536966331,8,2
"O80 (interacts with) O92","O80","O92",3.81342924642935e-06,4.98214342151007,8,2
"O80 (interacts with) S20","O80","S20",6.48322929589098e-07,4.55866799308864,4,2
"O80 (interacts with) Z30","O80","Z30",4.86308138263017e-11,4.41206833731428,4,2
"O80 (interacts with) Z34","O80","Z34",1.4199088432142e-10,4.36066646746631,8,2
"O82 (interacts with) O34","O82","O34",2.08867647601059e-36,20.31589958159,4,2
"O92 (interacts with) S40","O92","S40",1.69855238941053e-05,4.14821052631579,5,2
"O99 (interacts with) O20","O99","O20",1.00890828176741e-08,5.38624555646705,8,2
"O99 (interacts with) O34","O99","O34",1.3090032063747e-10,8.28760226557583,8,2
"O99 (interacts with) O80","O99","O80",1.7450203244018e-07,6.02053325160895,8,2
"O99 (interacts with) O82","O99","O82",9.86232691468813e-09,5.60296766446522,8,2
"O99 (interacts with) T63","O99","T63",1.35446703850682e-07,4.75136913855917,5,2
"O99 (interacts with) Z34","O99","Z34",5.09051196586054e-15,6.39402238628245,8,2
"P59 (interacts with) K80","P59","K80",2.78900293591267e-08,5.19599842042912,6,2
"R00 (interacts with) E88","R00","E88",4.51316613408718e-06,4.51340240301395,8,2
"R00 (interacts with) F31","R00","F31",1.77208181257282e-06,4.71597028418694,7,1
"R00 (interacts with) F33","R00","F33",1.54388770807051e-07,5.57146838853533,7,1
"R00 (interacts with) F40","R00","F40",1.29056231187461e-08,4.69602944559466,6,2
"R00 (interacts with) H62","R00","H62",2.62871927034416e-05,4.06359010352693,4,2
"R00 (interacts with) H93","R00","H93",4.32318096654641e-07,5.12820512820513,18,2
"R00 (interacts with) I49","R00","I49",1.79980853578149e-07,4.40891164556624,4,1
"R00 (interacts with) I50","R00","I50",6.67361495024473e-07,5.08116267034673,6,2
"R00 (interacts with) I67","R00","I67",1.12917784343069e-08,4.01343293111154,6,2
"R00 (interacts with) R06","R00","R06",1.4069724707591e-06,4.4590449400576,2,2
"R04 (interacts with) B01","R04","B01",2.15074077232137e-05,4.29766081871345,5,2
"R04 (interacts with) B90","R04","B90",6.1266644690648e-07,4.62028368794326,10,2
"R04 (interacts with) D62","R04","D62",9.19734996823671e-10,4.55254208706894,10,1
"R04 (interacts with) D63","R04","D63",4.91115590092766e-09,4.45698766881973,10,1
"R04 (interacts with) L40","R04","L40",4.30062984580553e-06,4.23315047021944,16,2
"R04 (interacts with) L80","R04","L80",1.86847293788349e-06,4.66182432432432,9,2
"R04 (interacts with) R18","R04","R18",1.32878500406153e-06,4.45453216908407,11,2
"R05 (interacts with) E46","R05","E46",1.14934391349061e-05,4.20540858318636,5,2
"R05 (interacts with) J98","R05","J98",4.34956076350679e-07,5.72631578947368,18,2
"R06 (interacts with) J46","R06","J46",4.26780268961019e-10,4.4883965719569,8,1
"R06 (interacts with) N21","R06","N21",1.42530984871733e-08,4.27958339111458,6,2
"R06 (interacts with) R21","R06","R21",1.47832711687994e-08,4.27407085416214,8,2
"R09 (interacts with) Z00","R09","Z00",2.50419351310289e-06,4.21834409116264,1,1
"R10 (interacts with) G63","R10","G63",1.01779119571478e-05,4.49078773876618,2,2
"R10 (interacts with) L20","R10","L20",1.45073975415523e-05,5.92857142857143,18,1
"R11 (interacts with) E44","R11","E44",2.04712841842778e-05,4.20521017842485,6,1
"R12 (interacts with) D24","R12","D24",1.79745167869252e-06,5.30002585572505,2,2
"R12 (interacts with) T00","R12","T00",7.51313230051502e-06,5.27887011908059,18,2
"R12 (interacts with) Z98","R12","Z98",1.08146059897177e-05,5.06608280254777,18,2
"R14 (interacts with) A53","R14","A53",6.13287625805301e-06,4.67496000573052,11,2
"R14 (interacts with) B33","R14","B33",1.64481442407682e-07,4.75197274031564,1,1
"R14 (interacts with) E14","R14","E14",1.73067988560706e-07,4.71997515307481,1,2
"R14 (interacts with) F33","R14","F33",2.80627325754744e-05,4.01791762263739,12,1
"R14 (interacts with) M16","R14","M16",7.17484541299491e-08,4.70315218386595,8,1
"R14 (interacts with) N11","R14","N11",1.98198940690896e-06,4.55139281990168,12,2
"R14 (interacts with) R68","R14","R68",2.83657275726597e-05,4.02160628546486,12,1
"R17 (interacts with) D68","R17","D68",4.3458575737146e-14,10.2114389233954,9,1
"R17 (interacts with) F43","R17","F43",5.65597501353789e-08,5.40582571454606,7,2
"R17 (interacts with) K72","R17","K72",4.34361387622692e-07,5.10604636083644,9,1
"R17 (interacts with) K86","R17","K86",1.38738828117682e-06,4.27140689356167,9,1
"R18 (interacts with) A41","R18","A41",1.32422038798603e-26,34.4199059740855,8,1
"R18 (interacts with) C22","R18","C22",2.04500119905528e-22,6.29406178425786,11,1
"R18 (interacts with) C78","R18","C78",1.32409768068035e-09,4.57471264367816,11,1
"R18 (interacts with) D50","R18","D50",5.85860367246325e-12,4.8024695043082,8,1
"R18 (interacts with) D63","R18","D63",1.14354194347311e-08,5.59633027522936,11,1
"R18 (interacts with) D68","R18","D68",1.99910161797529e-23,19.6215697674419,8,1
"R18 (interacts with) D69","R18","D69",3.34020044546598e-19,13.6269540283045,10,2
"R18 (interacts with) E11","R18","E11",1.70623876209782e-34,9.61538461538461,6,1
"R18 (interacts with) E87","R18","E87",4.48213773033775e-11,6.03298442850682,8,1
"R18 (interacts with) E88","R18","E88",2.42825912827254e-29,31.8744339622642,8,1
"R18 (interacts with) I95","R18","I95",3.36105363846434e-07,5.08440977742448,11,1
"R18 (interacts with) J90","R18","J90",6.20349452319206e-20,19.8749337572867,8,1
"R18 (interacts with) K72","R18","K72",1.02249323473225e-39,17.2746028607211,8,1
"R18 (interacts with) K85","R18","K85",4.56023007408833e-07,4.25761215347659,9,1
"R18 (interacts with) N17","R18","N17",2.56800401176022e-12,10.2668918918919,9,1
"R18 (interacts with) R17","R18","R17",4.32275454489196e-06,4.27965517241379,13,1
"R19 (interacts with) E83","R19","E83",4.6926087555007e-07,4.15027117388372,8,2
"R19 (interacts with) G25","R19","G25",6.12752559293582e-07,4.85799730520227,12,1
"R19 (interacts with) H15","R19","H15",1.89713433790115e-05,4.0106016432547,11,1
"R19 (interacts with) I47","R19","I47",1.10717359033563e-05,4.09607319862753,14,2
"R19 (interacts with) K20","R19","K20",1.71951668127844e-05,4.12243186582809,9,1
"R19 (interacts with) M49","R19","M49",2.42074706120348e-05,4.03465819740372,10,2
"R21 (interacts with) E86","R21","E86",1.18381173739251e-06,4.1311013767209,8,2
"R22 (interacts with) L72","R22","L72",8.7824897133173e-06,4.11056321492067,10,1
"R22 (interacts with) T31","R22","T31",3.73487955559864e-06,4.51768444321636,10,2
"R25 (interacts with) I20","R25","I20",9.38146253474421e-08,4.0854101255887,8,1
"R25 (interacts with) M50","R25","M50",2.13334513398838e-09,4.71956106870229,6,1
"R25 (interacts with) R00","R25","R00",4.29100826854983e-07,4.62799305957201,7,1
"R30 (interacts with) E10","R30","E10",1.1471808902946e-06,5.46753053321418,5,2
"R30 (interacts with) G20","R30","G20",6.85415316370884e-09,7.95585161964472,10,1
"R30 (interacts with) N42","R30","N42",1.67150437128533e-10,4.57241616532225,7,1
"R30 (interacts with) R35","R30","R35",3.05622801035999e-08,4.74166666666667,6,1
"R31 (interacts with) I10","R31","I10",2.74331328396181e-07,4.54183516724662,4,2
"R31 (interacts with) I12","R31","I12",3.1743408089191e-07,5.94916438711739,8,1
"R31 (interacts with) M40","R31","M40",1.05206084050666e-05,4.21587301587302,11,1
"R31 (interacts with) N00","R31","N00",1.35120291278012e-09,4.6959927140255,5,2
"R31 (interacts with) N02","R31","N02",1.64283784090884e-25,9.23506603194103,3,1
"R31 (interacts with) N03","R31","N03",3.68152476250213e-24,15.8551440329218,3,1
"R31 (interacts with) N04","R31","N04",7.6275372544275e-22,11.9683667781494,3,1
"R31 (interacts with) N05","R31","N05",4.3229955350924e-19,9.91245435325774,3,1
"R31 (interacts with) N10","R31","N10",2.4412161003814e-06,4.14965730210138,6,1
"R31 (interacts with) N11","R31","N11",2.33565807948177e-05,4.36801671685821,13,1
"R31 (interacts with) N13","R31","N13",1.74573444801261e-09,4.15465654161876,12,1
"R31 (interacts with) N18","R31","N18",7.59169522118097e-08,4.29431404289761,9,1
"R31 (interacts with) N28","R31","N28",9.41511223473238e-10,4.52080430565801,6,1
"R31 (interacts with) N93","R31","N93",3.27946812931857e-06,4.93887362637363,16,2
"R31 (interacts with) R43","R31","R43",3.57364303469908e-05,4.20716188221367,13,1
"R32 (interacts with) A41","R32","A41",2.08803923748221e-07,4.08149063475546,13,2
"R32 (interacts with) L91","R32","L91",1.62017718164859e-06,4.55975057392815,10,2
"R32 (interacts with) N31","R32","N31",4.30857127295968e-12,4.80810879344835,6,2
"R32 (interacts with) N32","R32","N32",4.89934685378733e-07,4.35425685425685,16,2
"R32 (interacts with) R09","R32","R09",8.72342781925595e-07,4.30294023370341,5,2
"R32 (interacts with) R30","R32","R30",7.84310788668661e-13,7.38677600263914,9,1
"R32 (interacts with) R31","R32","R31",2.34432309009152e-09,5.41846291065854,17,2
"R32 (interacts with) R35","R32","R35",8.77543735909503e-20,14.3110621297699,2,1
"R35 (interacts with) F31","R35","F31",1.21966014167063e-06,4.3782373405489,14,1
"R35 (interacts with) K14","R35","K14",5.0473719736551e-06,4.19114219114219,16,2
"R35 (interacts with) K20","R35","K20",4.01692126817035e-06,4.47858665854401,12,1
"R35 (interacts with) K86","R35","K86",3.96565992846847e-06,4.51178451178451,7,1
"R35 (interacts with) M49","R35","M49",1.46566995667136e-06,5.08191408041584,9,2
"R35 (interacts with) N13","R35","N13",5.81916764776852e-06,4.50905544719978,14,2
"R35 (interacts with) N31","R35","N31",2.98704910123175e-08,5.33432203389831,2,1
"R35 (interacts with) N32","R35","N32",7.91718901970677e-12,4.07084518862711,13,2
"R35 (interacts with) R22","R35","R22",6.14456938714e-08,5.54372623574144,14,2
"R35 (interacts with) R32","R35","R32",1.04007887274344e-06,4.26158389261745,8,2
"R35 (interacts with) R68","R35","R68",1.76662532277273e-06,4.18079819662893,10,2
"R35 (interacts with) Z01","R35","Z01",1.73417161719948e-06,4.50022810797111,8,2
"R39 (interacts with) N30","R39","N30",6.71412380943499e-11,4.42685805422648,7,1
"R39 (interacts with) R09","R39","R09",2.55758568538353e-07,4.07431457431457,15,2
"R39 (interacts with) R53","R39","R53",2.62249307971631e-07,4.28069552874379,11,2
"R42 (interacts with) G54","R42","G54",7.71116546865688e-07,4.68008717056269,4,1
"R42 (interacts with) H90","R42","H90",8.88236203027091e-09,4.06079027355623,18,2
"R42 (interacts with) I67","R42","I67",1.33733302009907e-05,4.19166173308821,3,2
"R42 (interacts with) K86","R42","K86",9.14429061877078e-06,4.46985750822068,18,2
"R43 (interacts with) J33","R43","J33",3.36784789466927e-09,6.31567721293992,9,2
"R45 (interacts with) F33","R45","F33",7.43798275157053e-10,4.20605080084129,10,2
"R45 (interacts with) F34","R45","F34",1.84619190440843e-08,5.3634828750603,7,2
"R45 (interacts with) F41","R45","F41",4.20243057986363e-09,4.02931420195942,6,1
"R45 (interacts with) F51","R45","F51",1.6515033012731e-07,4.04959383959421,7,1
"R45 (interacts with) L01","R45","L01",1.4706098464283e-06,4.52742417098853,16,2
"R45 (interacts with) R19","R45","R19",1.58659875714026e-06,4.28895316290353,10,1
"R45 (interacts with) S22","R45","S22",4.02553432517231e-07,4.16647961092406,7,2
"R51 (interacts with) R22","R51","R22",5.73712463597031e-07,9.22201607915894,17,1
"R52 (interacts with) M75","R52","M75",3.71699720780861e-08,4.3108504398827,18,2
